sim_id	query_name	number_of_results
Flu_N1_64_Ont_Def_3	queries/xtd	1
Flu_N1_64_Ont_Def_3	queries/xte	1
Flu_N1_64_Ont_Def_3	queries/xtf	1
Flu_N1_64_Ont_Def_3	queries/xtg	1
Flu_N1_64_Ont_Def_3	queries/xth	1
Flu_N1_64_Ont_Def_3	queries/xti	1
Flu_N1_64_Ont_Def_3	queries/xtj	1
Flu_N1_64_Ont_Def_3	queries/xtk	1
Flu_N1_64_Ont_Def_3	queries/xtl	3
Flu_N1_64_Ont_Def_3	queries/xtm	0
Flu_N1_64_Ont_Def_3	queries/xtn	1
Flu_N1_64_Ont_Def_3	queries/xto	1
Flu_N1_64_Ont_Def_3	queries/xtp	1
Flu_N1_64_Ont_Def_3	queries/xtq	0
Flu_N1_64_Ont_Def_3	queries/xtr	1
Flu_N1_64_Ont_Def_3	queries/xts	1
Flu_N1_64_Ont_Def_3	queries/xtt	1
Flu_N1_64_Ont_Def_3	queries/xtu	3
Flu_N1_64_Ont_Def_3	queries/xtv	6
Flu_N1_64_Ont_Def_3	queries/xtw	2
Flu_N1_64_Ont_Def_3	queries/xtx	1
Flu_N1_64_Ont_Def_3	queries/xty	1
Flu_N1_64_Ont_Def_3	queries/xtz	1
Flu_N1_64_Ont_Def_3	queries/xua	1
Flu_N1_64_Ont_Def_3	queries/xub	1
Flu_N1_64_Ont_Def_3	queries/xuc	1
Flu_N1_64_Ont_Def_3	queries/xud	1
