sim_id	query_name	number_of_results
Gra_N1_32_W100_Def	F1/F1_split64.sparql	12
Gra_N1_32_W100_Def	F1/F1_split65.sparql	0
Gra_N1_32_W100_Def	F1/F1_split66.sparql	16
Gra_N1_32_W100_Def	F1/F1_split67.sparql	11
Gra_N1_32_W100_Def	F1/F1_split68.sparql	2
Gra_N1_32_W100_Def	F1/F1_split69.sparql	2
Gra_N1_32_W100_Def	F1/F1_split7.sparql	26
Gra_N1_32_W100_Def	F1/F1_split70.sparql	64
Gra_N1_32_W100_Def	F1/F1_split71.sparql	24
Gra_N1_32_W100_Def	F1/F1_split72.sparql	13
Gra_N1_32_W100_Def	F1/F1_split73.sparql	35
Gra_N1_32_W100_Def	F1/F1_split74.sparql	0
Gra_N1_32_W100_Def	F1/F1_split75.sparql	0
Gra_N1_32_W100_Def	F1/F1_split76.sparql	32
Gra_N1_32_W100_Def	F1/F1_split77.sparql	17
Gra_N1_32_W100_Def	F1/F1_split78.sparql	35
Gra_N1_32_W100_Def	F1/F1_split79.sparql	5
Gra_N1_32_W100_Def	F1/F1_split8.sparql	0
Gra_N1_32_W100_Def	F1/F1_split80.sparql	8
Gra_N1_32_W100_Def	F1/F1_split81.sparql	25
Gra_N1_32_W100_Def	F1/F1_split82.sparql	8
Gra_N1_32_W100_Def	F1/F1_split83.sparql	14
Gra_N1_32_W100_Def	F1/F1_split84.sparql	32
Gra_N1_32_W100_Def	F1/F1_split85.sparql	0
Gra_N1_32_W100_Def	F1/F1_split86.sparql	14
Gra_N1_32_W100_Def	F1/F1_split87.sparql	3
Gra_N1_32_W100_Def	F1/F1_split88.sparql	35
Gra_N1_32_W100_Def	F1/F1_split89.sparql	0
Gra_N1_32_W100_Def	F1/F1_split9.sparql	0
Gra_N1_32_W100_Def	F1/F1_split90.sparql	32
Gra_N1_32_W100_Def	F1/F1_split91.sparql	3
Gra_N1_32_W100_Def	F1/F1_split92.sparql	10
Gra_N1_32_W100_Def	F1/F1_split93.sparql	22
Gra_N1_32_W100_Def	F1/F1_split94.sparql	14
Gra_N1_32_W100_Def	F1/F1_split95.sparql	35
Gra_N1_32_W100_Def	F1/F1_split96.sparql	0
Gra_N1_32_W100_Def	F1/F1_split97.sparql	14
Gra_N1_32_W100_Def	F1/F1_split98.sparql	0
Gra_N1_32_W100_Def	F1/F1_split99.sparql	32
Gra_N1_32_W100_Def	F2/F2_split0.sparql	34
Gra_N1_32_W100_Def	F2/F2_split1.sparql	60
Gra_N1_32_W100_Def	F2/F2_split10.sparql	152
Gra_N1_32_W100_Def	F2/F2_split11.sparql	4
Gra_N1_32_W100_Def	F2/F2_split12.sparql	3
Gra_N1_32_W100_Def	F2/F2_split13.sparql	56
Gra_N1_32_W100_Def	F2/F2_split14.sparql	113
Gra_N1_32_W100_Def	F2/F2_split15.sparql	14
Gra_N1_32_W100_Def	F2/F2_split16.sparql	93
Gra_N1_32_W100_Def	F2/F2_split17.sparql	117
Gra_N1_32_W100_Def	F2/F2_split18.sparql	103
Gra_N1_32_W100_Def	F2/F2_split19.sparql	7
Gra_N1_32_W100_Def	F2/F2_split2.sparql	124
Gra_N1_32_W100_Def	F2/F2_split20.sparql	135
Gra_N1_32_W100_Def	F2/F2_split21.sparql	118
Gra_N1_32_W100_Def	F2/F2_split22.sparql	8
Gra_N1_32_W100_Def	F2/F2_split23.sparql	8
Gra_N1_32_W100_Def	F2/F2_split24.sparql	76
Gra_N1_32_W100_Def	F2/F2_split25.sparql	57
Gra_N1_32_W100_Def	F2/F2_split26.sparql	8
Gra_N1_32_W100_Def	F2/F2_split27.sparql	6
Gra_N1_32_W100_Def	F2/F2_split28.sparql	76
Gra_N1_32_W100_Def	F2/F2_split29.sparql	17
Gra_N1_32_W100_Def	F2/F2_split3.sparql	7
Gra_N1_32_W100_Def	F2/F2_split30.sparql	10
Gra_N1_32_W100_Def	F2/F2_split31.sparql	10
Gra_N1_32_W100_Def	F2/F2_split32.sparql	128
Gra_N1_32_W100_Def	F2/F2_split33.sparql	103
Gra_N1_32_W100_Def	F2/F2_split34.sparql	111
Gra_N1_32_W100_Def	F2/F2_split35.sparql	7
Gra_N1_32_W100_Def	F2/F2_split36.sparql	20
Gra_N1_32_W100_Def	F2/F2_split37.sparql	66
Gra_N1_32_W100_Def	F2/F2_split38.sparql	14
Gra_N1_32_W100_Def	F2/F2_split39.sparql	6
Gra_N1_32_W100_Def	F2/F2_split4.sparql	75
Gra_N1_32_W100_Def	F2/F2_split40.sparql	135
Gra_N1_32_W100_Def	F2/F2_split41.sparql	75
Gra_N1_32_W100_Def	F2/F2_split42.sparql	123
Gra_N1_32_W100_Def	F2/F2_split43.sparql	76
Gra_N1_32_W100_Def	F2/F2_split44.sparql	17
Gra_N1_32_W100_Def	F2/F2_split45.sparql	7
Gra_N1_32_W100_Def	F2/F2_split46.sparql	3
Gra_N1_32_W100_Def	F2/F2_split47.sparql	75
Gra_N1_32_W100_Def	F2/F2_split48.sparql	50
Gra_N1_32_W100_Def	F2/F2_split49.sparql	17
Gra_N1_32_W100_Def	F2/F2_split5.sparql	17
Gra_N1_32_W100_Def	F2/F2_split50.sparql	66
Gra_N1_32_W100_Def	F2/F2_split51.sparql	51
Gra_N1_32_W100_Def	F2/F2_split52.sparql	124
Gra_N1_32_W100_Def	F2/F2_split53.sparql	10
Gra_N1_32_W100_Def	F2/F2_split54.sparql	20
Gra_N1_32_W100_Def	F2/F2_split55.sparql	10
Gra_N1_32_W100_Def	F2/F2_split56.sparql	20
Gra_N1_32_W100_Def	F2/F2_split57.sparql	31
Gra_N1_32_W100_Def	F2/F2_split58.sparql	133
Gra_N1_32_W100_Def	F2/F2_split59.sparql	75
